ID,SEX,REGION,AGE,ETHNICITY,MARSTAT,BODY,HEIGHT_FT,HEIGHT_IN,SMOKING,DRINKING,LIVE_ALONE,LIVE_KIDS,LIVE_PAR,LIVE_PETS,LIVE_ROOM,LIVE_FAM,LIVE_PARTY,HAVEKIDS,WANTKIDS,EDUCATION,EMPSTAT,OCCUP,INCOME,RELIGION,SERVICES,POLITICS,LANG_ENGLISH,LANG_FRENCH,LANG_GERMAN,LANG_ITALIAN,LANG_SPANISH,LANG_PORTUGUESE,LANG_DUTCH,LANG_CHINESE,LANG_JAPANESE,LANG_ARABIC,LANG_RUSSIAN,LANG_HEBREW,LANG_HINDI,LANG_TAGALOG,LANG_URDU,D_MILES,D_YOUNGEST,D_OLDEST,D_MARSTAT_ANY,D_MARSTAT_SINGLE,D_MARSTAT_DIV,D_MARSTAT_WID,D_MARSTAT_SEP,D_BODY_ANY,D_BODY_SLIM,D_BODY_SLENDER,D_BODY_AVERAGE,D_BODY_ATH,D_BODY_FIT,D_BODY_THICK,D_BODY_EXTRA,D_BODY_LARGE,D_BODY_VOLUP,D_BODY_CURVY,D_MINHEIGHT_FT,D_MINHEIGHT_IN,D_MAXHEIGHT_FT,D_MAXHEIGHT_IN,D_EYES_ANY,D_EYES_BLACK,D_EYES_BLUE,D_EYES_BROWN,D_EYES_GRAY,D_EYES_GREEN,D_EYES_HAZEL,D_HAIR_ANY,D_HAIR_AUBURN,D_HAIR_BLACK,D_HAIR_BLONDE,D_HAIR_DARKBLONDE,D_HAIR_LIGHTBROWN,D_HAIR_DARKBROWN,D_HAIR_RED,D_HAIR_WHITE,D_HAIR_BALD,D_HAIR_LITGRAY,D_ETHNIC_ANY,D_ETHNIC_BLACK,D_ETHNIC_ASIAN,D_ETHNIC_WHITE,D_ETHNIC_EINDIAN,D_ETHNIC_LATINO,D_ETHNIC_MIDEAST,D_ETHNIC_NATIVE,D_ETHNIC_PACIFIC,D_ETHNIC_INTER,D_ETHNIC_OTHER,D_SMOKE_ANY,D_SMOKE_NO,D_SMOKE_OCC,D_SMOKE_OFTEN,D_DRINK_ANY,D_DRINK_NO,D_DRINK_SOCIAL,D_DRINK_REG,D_LIVING_ANY,D_LIVING_ALONE,D_LIVING_KIDS,D_LIVING_PARENTS,D_LIVING_PETS,D_LIVING_ROOMMATE,D_LIVING_FAMILY,D_LIVING_PARTY,D_KIDS_ANY,D_KIDS_NO,D_KIDS_HOMEFT,D_KIDS_HOMEPT,D_KIDS_NOTHOME,D_WANTKIDS_ANY,D_WANTKIDS_NO,D_WANTKIDS_YES,D_WANTKIDS_NOTSURE,D_EDUC,D_EMPSTAT_ANY,D_EMPSTAT_FT,D_EMPSTAT_PT,D_EMPSTAT_HOME,D_EMPSTAT_RETIRED,D_EMPSTAT_SELF,D_EMPSTAT_STUDENT,D_EMPSTAT_UNEMP,D_EMPSTAT_ATHOME,D_OCC_ANY,D_OCC_ART,D_OCC_BANK,D_OCC_CLER,D_OCC_COMP,D_OCC_CONSTR,D_OCC_EDUC,D_OCC_MEDIA,D_OCC_EXEC,D_OCC_TRAVEL,D_OCC_LEGAL,D_OCC_MANU,D_OCC_MED,D_OCC_POLITICS,D_OCC_SALES,D_OCC_TECH,D_OCC_TRANSPORT,D_OCC_FOOD,D_OCC_OTHER,D_INCOME,D_FAITH_ANY,D_FAITH_BUDDHIST,D_FAITH_CHRISTIAN,D_FAITH_HINDU,D_FAITH_JEWISH,D_FAITH_ISLAM,D_FAITH_AGNOSTIC,D_FAITH_PROTESTANT,D_FAITH_CATHOLIC,D_FAITH_ATHEIST,D_FAITH_LDS,D_FAITH_CHRISTIAN_OTHER,D_FAITH_NOTRELIG,D_FAITH_SPIRITUAL,D_FAITH_SCIENT,D_FAITH_OTHER,D_SERVICE_ANY,D_SERVICE_MORE,D_SERVICE_WEEKLY,D_SERVICE_MONTHLY,D_SERVICE_HOLIDAYS,D_SERVICE_RARELY,D_SERVICE_NEVER,D_POLITICS_ANY,D_POLITICS_VCONS,D_POLITICS_CONS,D_POLITICS_MIDDLE,D_POLITICS_LIB,D_POLITICS_VLIB,D_POLITICS_NOTPOL,D_LANG_ANY,D_LANG_ENGLISH,D_LANG_FRENCH,D_LANG_GERMAN,D_LANG_ITALIAN,D_LANG_SPANISH,D_LANG_PORTUGUESE,D_LANG_DUTCH,D_LANG_CHINESE,D_LANG_JAPANESE,D_LANG_ARABIC,D_LANG_RUSSIAN,D_LANG_HEBREW,D_LANG_HINDI,D_LANG_TAGALOG,D_LANG_URDU,PERMEX,PERPR,PERCUB,PEROTLAT,PERHIS,PERWHT,PERBLK,PERAMIND,PERASN,PERISLD,PEROTHRACE,PERMLTRAC,bodytype
2000,0,1,23,2,0,3,5,6,0,1,99,99,99,99,99,99,99,0,99,3,0,0,0,10,4,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,50,22,26,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,99,99,99,3,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893,4
2001,0,1,33,2,0,3,5,4,0,1,99,99,99,99,99,99,99,0,1,4,0,5,3,11,3,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99, ,32,37,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,9,7,11,1,99,99,99,99,99,99,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,0,1,0,0,0,1,99,99,99,2,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99, , , , , , , , , , , , ,4
2002,0,1,30,2,0,3,5,5,0,1,99,99,99,99,99,99,99,0,1,4,4,13,99,8,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,33,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,6,4,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,99,99,99,99,99,99,99,99,99,99,0,1,0,0,0,0,1,0,1,99,99,99,99,99,99,99,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893,4
2003,0,1,31,2,0,8,5,7,2,2,1,0,0,0,0,0,0,0,2,2,0,17,99,99,4,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,250,25,50,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,1,0,0,0,0,0,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,1,0,1,0,0,1,1,0,0,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893,5
2004,0,1,32,2,0,2,5,6,0,1,99,99,99,99,99,99,99,0,1,4,0,5,99,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,50,31,45,1,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,5,8,6,5,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,0,0,0,0,0,0,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,0,0,1,0,3,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893, 
2005,0,1,49,2,1,2,5,6,0,1,99,99,99,99,99,99,99,2,99,4,0,5,99,99,4,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,45,60,1,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,0,0,0,1,99,0,1,1,1,1,1,0,0,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893, 
2006,0,1,30,2,0,3,5,8,0,1,99,99,99,99,99,99,99,0,99,3,5,0,99,11,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,25,30,40,1,99,99,99,99,0,0,0,1,1,0,1,0,0,0,0,5,7,6,5,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,2,0,1,0,0,0,1,1,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893,6
2007,0,1,42,2,1,3,6,0,0,1,99,99,99,99,99,99,99,0,0,3,4,13,99,8,4,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,50,99,99,1,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893, 
2008,0,1,22,2,0,2,5,4,0,1,0,0,0,0,1,0,0,0,1,3,5,6,99,8,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,22,26,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,5,9,6,4,1,99,99,99,99,99,99,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,99,0,1,0,0,0,1,1,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,99,99,99,99,99,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893,4
2009,0,1,32,2,0,2,5,11,0,1,1,0,0,0,0,0,0,0,99,4,0,11,99,11,99,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,250,32,42,0,1,1,1,0,1,99,99,99,99,99,99,99,99,99,99,5,10,6,8,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,0,0,1,1,4,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,99,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893, 
2010,0,1,24,2,0,0,5,2,0,1,0,0,0,0,1,0,0,0,1,3,1,0,99,11,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,23,30,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,8,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,0,0,0,0,0,0,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,0,1,0,0,0,1,99,99,99,3,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,99,99,99,99,99,99,0,0,0,1,1,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893,5
2011,0,1,20,2,0,0,5,6,0,1,0,0,1,0,0,0,0,0,99,2,5,17,99,11,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,250,27,35,1,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,1,1,0,0,1,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,3,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6.599999904633,19.25,.490000009537,37.919998168945, ,.439999997616,31.229999542236,0,1.25,0,2.0899999141693,.7300000190735, 
2012,0,1,32,2,0,3,5,6,0,1,99,99,99,99,99,99,99,0,1,3,0,13,3,11,2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,50,29,36,1,99,99,99,99,0,0,0,1,1,0,0,0,0,0,0,5,11,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,0,0,0,0,0,0,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,3,0,1,0,0,0,1,0,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893,4
2013,0,1,26,2,0,0,5,8,0,1,1,0,0,0,0,0,0,0,1,3,0,1,99,5,3,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,26,40,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,5,9,6,7,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,0,0,1,1,2,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,99,99,99,99,99,99,1,99,99,99,99,99,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893,7
2014,0,1,45,2,1,4,5,2,0,1,0,0,0,1,0,0,0,3,0,99,0,13,99,10,5,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,38,48,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,5,7,6,2,1,99,99,99,99,99,99,0,1,1,1,0,1,1,1,0,1,0,1,99,99,99,99,99,99,99,99,99,99,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,2,0,1,0,0,1,1,0,0,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , ,7.380000114441,64.220001220703,2.400000095367,.140000000596,24.219999313354,.6200000047684,0,1.0199999809265,5
2015,0,1,28,2,0,99,5,9,0,1,0,0,0,0,1,0,0,0,1,1,3,0,99,3,99,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,28,34,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,11,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,99,99,99,99,99,99,99,0,1,0,0,0,0,0,1,0,3,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.070000052452,11.449999809265,.319999992847,9.119999885559, ,35.540000915527,33.470001220703,.1599999964237,6.090000152588,0,.4600000083447,2.3399999141693,5
2016,0,1,42,2,0,2,5,6,1,1,99,99,99,99,99,99,99,0,2,3,0,10,5,11,4,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,15,35,48,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,7,6,0,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,0,0,0,0,0,0,1,99,99,99,0,1,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,3,0,1,0,0,0,1,0,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893,4
2017,0,1,41,2,0,3,5,10,0,1,99,99,99,99,99,99,99,0,1,2,0,17,4,3,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,250,40,50,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,10,6,5,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,99,99,99,99,99,99,99,0,1,0,0,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5.80999994278,11.119999885559,.280000001192,5.849999904633, ,44.25,23.659999847412,.3899999856949,7.719999790192,0,.4099999964237,.5400000214577,4
2018,0,1,31,2,0,1,5,7,0,1,1,0,0,1,0,0,0,0,1,2,0,7,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,28,38,1,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,5,7,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,1,0,0,0,0,0,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,0,1,0,0,0,1,99,99,99,99,0,1,0,0,0,1,0,0,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99, , , , , , , , , , , , , 
2019,0,1,34,2,0,2,5,6,2,1,1,0,0,0,0,0,0,1,0,1,0,11,99,12,99,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,43,1,99,99,99,99,0,0,0,1,0,0,0,0,0,0,0,5,0,6,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,0,0,0,0,0,0,1,99,99,99,0,0,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,0,0,0,1,99,0,1,0,0,0,0,0,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893,3
2020,0,1,43,2,0,2,5,5,0,1,99,99,99,99,99,99,99,0,2,4,0,5,99,11,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,33,53,0,1,1,1,0,1,99,99,99,99,99,99,99,99,99,99,5,3,6,5,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,1,0,0,0,1,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,3,0,1,0,0,1,1,0,0,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893, 
2021,0,1,30,2,0,2,5,7,0,1,99,99,99,99,99,99,99,0,1,4,0,7,5,11,5,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,25,27,40,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,5,10,7,10,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,99,99,99,99,99,99,99,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893,8
2022,0,1,21,2,0,0,5,6,0,1,0,0,0,0,1,0,0,0,2,3,0,11,1,99,99,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,18,49,1,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893, 
2023,0,1,42,2,1,0,5,7,0,1,99,99,99,99,99,99,99,1,2,3,0,99,5,1,5,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,42,49,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,5,10,6,8,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,99,99,99,99,1,99,99,99,3,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893,4
2024,0,1,28,2,1,3,5,9,1,1,0,0,1,0,0,0,0,1,1,1,0,1,99,11,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,250,30,40,1,99,99,99,99,0,0,0,1,1,0,0,1,0,0,0,6,2,7,6,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,99,99,0,1,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3.069999933243,9.890000343323,.550000011921,14.420000076294, ,34.520000457764,23.809999465942,.2399999946356,11.520000457764,.0299999993294,1.0299999713898,.9200000166893,7
